,2023-12-31
TaxEffectOfUnusualItems,-2492526.88923
TaxRateForCalcs,0.207711
NormalizedEBITDA,9112000000.0
TotalUnusualItems,-12000000.0
TotalUnusualItemsExcludingGoodwill,-12000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,5658000000.0
ReconciledDepreciation,1176000000.0
ReconciledCostOfRevenue,22995000000.0
EBITDA,9100000000.0
EBIT,7924000000.0
NetInterestIncome,-444000000.0
InterestExpense,765000000.0
InterestIncome,321000000.0
NormalizedIncome,5667507473.11077
NetIncomeFromContinuingAndDiscontinuedOperation,5658000000.0
TotalExpenses,29578000000.0
DilutedAverageShares,668200000.0
BasicAverageShares,663000000.0
DilutedEPS,8.47
BasicEPS,8.53
DilutedNIAvailtoComStockholders,5658000000.0
NetIncomeCommonStockholders,5658000000.0
NetIncome,5658000000.0
MinorityInterests,-14000000.0
NetIncomeIncludingNoncontrollingInterests,5672000000.0
NetIncomeContinuousOperations,5672000000.0
TaxProvision,1487000000.0
PretaxIncome,7159000000.0
OtherIncomeExpense,519000000.0
OtherNonOperatingIncomeExpenses,431000000.0
SpecialIncomeCharges,-3000000.0
GainOnSaleOfBusiness,5000000.0
OtherSpecialCharges,-3000000.0
ImpairmentOfCapitalAssets,0.0
RestructuringAndMergernAcquisition,11000000.0
EarningsFromEquityInterest,100000000.0
GainOnSaleOfSecurity,-9000000.0
NetNonOperatingInterestIncomeExpense,-444000000.0
InterestExpenseNonOperating,765000000.0
InterestIncomeNonOperating,321000000.0
OperatingIncome,7084000000.0
OperatingExpense,6583000000.0
ResearchAndDevelopment,1456000000.0
SellingGeneralAndAdministration,5127000000.0
GeneralAndAdministrativeExpense,5127000000.0
OtherGandA,5127000000.0
SalariesAndWages,-470000000.0
GrossProfit,13667000000.0
CostOfRevenue,22995000000.0
TotalRevenue,36662000000.0
OperatingRevenue,36662000000.0
