,2024-07-31
TaxEffectOfUnusualItems,-148980000.0
TaxRateForCalcs,0.156
NormalizedEBITDA,16702000000.0
TotalUnusualItems,-955000000.0
TotalUnusualItemsExcludingGoodwill,-955000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,10320000000.0
ReconciledDepreciation,2507000000.0
ReconciledCostOfRevenue,17166000000.0
EBITDA,15747000000.0
EBIT,13240000000.0
NetInterestIncome,359000000.0
InterestExpense,1006000000.0
InterestIncome,1365000000.0
NormalizedIncome,11126020000.0
NetIncomeFromContinuingAndDiscontinuedOperation,10320000000.0
TotalExpenses,40833000000.0
TotalOperatingIncomeAsReported,12181000000.0
DilutedAverageShares,4062000000.0
BasicAverageShares,4043000000.0
DilutedEPS,2.54
BasicEPS,2.55
DilutedNIAvailtoComStockholders,10320000000.0
NetIncomeCommonStockholders,10320000000.0
NetIncome,10320000000.0
NetIncomeIncludingNoncontrollingInterests,10320000000.0
NetIncomeContinuousOperations,10320000000.0
TaxProvision,1914000000.0
PretaxIncome,12234000000.0
OtherIncomeExpense,-1095000000.0
OtherNonOperatingIncomeExpenses,-140000000.0
SpecialIncomeCharges,-789000000.0
RestructuringAndMergernAcquisition,789000000.0
GainOnSaleOfSecurity,-166000000.0
NetNonOperatingInterestIncomeExpense,359000000.0
InterestExpenseNonOperating,1006000000.0
InterestIncomeNonOperating,1365000000.0
OperatingIncome,12970000000.0
OperatingExpense,21858000000.0
DepreciationAmortizationDepletionIncomeStatement,698000000.0
DepreciationAndAmortizationInIncomeStatement,698000000.0
Amortization,698000000.0
AmortizationOfIntangiblesIncomeStatement,698000000.0
ResearchAndDevelopment,7983000000.0
SellingGeneralAndAdministration,13177000000.0
SellingAndMarketingExpense,10364000000.0
GeneralAndAdministrativeExpense,2813000000.0
OtherGandA,2813000000.0
GrossProfit,34828000000.0
CostOfRevenue,18975000000.0
TotalRevenue,53803000000.0
OperatingRevenue,53803000000.0
