,2024-09-30
TaxEffectOfUnusualItems,-867420000.0
TaxRateForCalcs,0.237
NormalizedEBITDA,18289000000.0
TotalUnusualItems,-3660000000.0
TotalUnusualItemsExcludingGoodwill,-3660000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,4972000000.0
ReconciledDepreciation,4990000000.0
ReconciledCostOfRevenue,58698000000.0
EBITDA,14629000000.0
EBIT,9639000000.0
NetInterestIncome,-1260000000.0
InterestExpense,2070000000.0
InterestIncome,406000000.0
NormalizedIncome,7764580000.0
NetIncomeFromContinuingAndDiscontinuedOperation,4972000000.0
TotalExpenses,79447000000.0
DilutedAverageShares,1831000000.0
BasicAverageShares,1825000000.0
DilutedEPS,2.72
BasicEPS,2.72
DilutedNIAvailtoComStockholders,4972000000.0
NetIncomeCommonStockholders,4972000000.0
NetIncome,4972000000.0
MinorityInterests,-801000000.0
NetIncomeIncludingNoncontrollingInterests,5773000000.0
NetIncomeDiscontinuousOperations,0.0
NetIncomeContinuousOperations,5773000000.0
TaxProvision,1796000000.0
PretaxIncome,7569000000.0
OtherIncomeExpense,-3085000000.0
OtherNonOperatingIncomeExpenses,
SpecialIncomeCharges,-3660000000.0
GainOnSaleOfBusiness,
OtherSpecialCharges,65000000.0
RestructuringAndMergernAcquisition,3595000000.0
EarningsFromEquityInterest,575000000.0
GainOnSaleOfSecurity,
NetNonOperatingInterestIncomeExpense,-1260000000.0
TotalOtherFinanceCost,-404000000.0
InterestExpenseNonOperating,2070000000.0
InterestIncomeNonOperating,406000000.0
OperatingIncome,11914000000.0
OperatingExpense,20749000000.0
DepreciationAmortizationDepletionIncomeStatement,4990000000.0
DepreciationAndAmortizationInIncomeStatement,4990000000.0
SellingGeneralAndAdministration,15759000000.0
GrossProfit,32663000000.0
CostOfRevenue,58698000000.0
TotalRevenue,91361000000.0
OperatingRevenue,91361000000.0
