,2024-01-31
TaxEffectOfUnusualItems,-202400000.0
TaxRateForCalcs,0.16
NormalizedEBITDA,11223000000.0
TotalUnusualItems,-1265000000.0
TotalUnusualItemsExcludingGoodwill,-1265000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,4136000000.0
ReconciledDepreciation,3959000000.0
ReconciledCostOfRevenue,8541000000.0
EBITDA,9958000000.0
EBIT,5999000000.0
NormalizedIncome,5198600000.0
NetIncomeFromContinuingAndDiscontinuedOperation,4136000000.0
TotalExpenses,28858000000.0
TotalOperatingIncomeAsReported,5011000000.0
DilutedAverageShares,984000000.0
BasicAverageShares,974000000.0
DilutedEPS,4.2
BasicEPS,4.25
DilutedNIAvailtoComStockholders,4136000000.0
NetIncomeCommonStockholders,4136000000.0
NetIncome,4136000000.0
NetIncomeIncludingNoncontrollingInterests,4136000000.0
NetIncomeContinuousOperations,4136000000.0
TaxProvision,814000000.0
PretaxIncome,4950000000.0
OtherIncomeExpense,-1049000000.0
OtherNonOperatingIncomeExpenses,216000000.0
SpecialIncomeCharges,-1454000000.0
WriteOff,466000000.0
RestructuringAndMergernAcquisition,988000000.0
GainOnSaleOfSecurity,189000000.0
OperatingIncome,5999000000.0
OperatingExpense,20317000000.0
DepreciationAmortizationDepletionIncomeStatement,891000000.0
DepreciationAndAmortizationInIncomeStatement,891000000.0
Amortization,891000000.0
AmortizationOfIntangiblesIncomeStatement,891000000.0
ResearchAndDevelopment,4906000000.0
SellingGeneralAndAdministration,15411000000.0
SellingAndMarketingExpense,12877000000.0
GeneralAndAdministrativeExpense,2534000000.0
OtherGandA,2534000000.0
SalariesAndWages,1062000000.0
GrossProfit,26316000000.0
CostOfRevenue,8541000000.0
TotalRevenue,34857000000.0
OperatingRevenue,34857000000.0
