,2024-01-31
FreeCashFlow,27021000000.0
RepurchaseOfCapitalStock,-9533000000.0
RepaymentOfDebt,-1250000000.0
IssuanceOfDebt,0.0
CapitalExpenditure,-1069000000.0
InterestPaidSupplementalData,252000000.0
IncomeTaxPaidSupplementalData,6549000000.0
EndCashPosition,7280000000.0
BeginningCashPosition,3389000000.0
ChangesInCash,3891000000.0
FinancingCashFlow,-13633000000.0
CashFlowFromContinuingFinancingActivities,-13633000000.0
NetOtherFinancingCharges,-2858000000.0
ProceedsFromStockOptionExercised,403000000.0
CashDividendsPaid,-395000000.0
CommonStockDividendPaid,
NetCommonStockIssuance,-9533000000.0
CommonStockPayments,-9533000000.0
NetIssuancePaymentsOfDebt,-1250000000.0
NetLongTermDebtIssuance,-1250000000.0
LongTermDebtPayments,-1250000000.0
LongTermDebtIssuance,0.0
InvestingCashFlow,-10566000000.0
CashFlowFromContinuingInvestingActivities,-10566000000.0
NetInvestmentPurchaseAndSale,-9414000000.0
SaleOfInvestment,9782000000.0
PurchaseOfInvestment,-19196000000.0
NetBusinessPurchaseAndSale,-83000000.0
PurchaseOfBusiness,-83000000.0
NetPPEPurchaseAndSale,-1069000000.0
PurchaseOfPPE,-1069000000.0
CapitalExpenditureReported,
OperatingCashFlow,28090000000.0
CashFlowFromContinuingOperatingActivities,28090000000.0
ChangeInWorkingCapital,-3722000000.0
ChangeInOtherWorkingCapital,
ChangeInOtherCurrentLiabilities,514000000.0
ChangeInPayablesAndAccruedExpense,3556000000.0
ChangeInAccruedExpense,2025000000.0
ChangeInPayable,1531000000.0
ChangeInAccountPayable,1531000000.0
ChangeInPrepaidAssets,-1522000000.0
ChangeInInventory,-98000000.0
ChangeInReceivables,-6172000000.0
ChangesInAccountReceivables,-6172000000.0
OtherNonCashItems,-278000000.0
StockBasedCompensation,3549000000.0
DeferredTax,-2489000000.0
DeferredIncomeTax,-2489000000.0
DepreciationAmortizationDepletion,1508000000.0
DepreciationAndAmortization,1508000000.0
OperatingGainsLosses,-238000000.0
GainLossOnInvestmentSecurities,-238000000.0
NetIncomeFromContinuingOperations,29760000000.0
