,2023-12-31
TaxEffectOfUnusualItems,-990000.0
TaxRateForCalcs,0.11
TotalUnusualItems,-9000000.0
TotalUnusualItemsExcludingGoodwill,-9000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,2991000000.0
ReconciledDepreciation,722000000.0
EBIT,3747000000.0
NetInterestIncome,-376000000.0
InterestExpense,376000000.0
NormalizedIncome,2999010000.0
NetIncomeFromContinuingAndDiscontinuedOperation,2991000000.0
TotalExpenses,38002000000.0
DilutedAverageShares,232200000.0
BasicAverageShares,229700000.0
DilutedEPS,12.79
BasicEPS,12.93
DilutedNIAvailtoComStockholders,2969000000.0
NetIncomeCommonStockholders,2969000000.0
OtherunderPreferredStockDividend,22000000.0
NetIncome,2991000000.0
NetIncomeIncludingNoncontrollingInterests,2991000000.0
NetIncomeContinuousOperations,2991000000.0
TaxProvision,380000000.0
PretaxIncome,3371000000.0
OtherIncomeExpense,353000000.0
SpecialIncomeCharges,-9000000.0
ImpairmentOfCapitalAssets,9000000.0
NetNonOperatingInterestIncomeExpense,-376000000.0
InterestExpenseNonOperating,376000000.0
SellingGeneralAndAdministration,5176000000.0
GeneralAndAdministrativeExpense,5176000000.0
OtherGandA,5176000000.0
TotalRevenue,41373000000.0
OperatingRevenue,41373000000.0
LossAdjustmentExpense,26215000000.0
NetPolicyholderBenefitsAndClaims,26215000000.0
PolicyholderBenefitsGross,
PolicyholderBenefitsCeded,
