,2024-01-31
TaxEffectOfUnusualItems,0.0
TaxRateForCalcs,0.12
NormalizedEBITDA,35583000000.0
TotalUnusualItems,0.0
TotalUnusualItemsExcludingGoodwill,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,29760000000.0
ReconciledDepreciation,1508000000.0
ReconciledCostOfRevenue,16621000000.0
EBITDA,35583000000.0
EBIT,34075000000.0
NetInterestIncome,609000000.0
InterestExpense,257000000.0
InterestIncome,866000000.0
NormalizedIncome,29760000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,29760000000.0
TotalExpenses,27950000000.0
TotalOperatingIncomeAsReported,32972000000.0
DilutedAverageShares,24940000000.0
BasicAverageShares,24690000000.0
DilutedEPS,1.193
BasicEPS,1.205
DilutedNIAvailtoComStockholders,29760000000.0
NetIncomeCommonStockholders,29760000000.0
NetIncome,29760000000.0
NetIncomeIncludingNoncontrollingInterests,29760000000.0
NetIncomeContinuousOperations,29760000000.0
TaxProvision,4058000000.0
PretaxIncome,33818000000.0
OtherIncomeExpense,237000000.0
OtherNonOperatingIncomeExpenses,237000000.0
SpecialIncomeCharges,0.0
RestructuringAndMergernAcquisition,0.0
NetNonOperatingInterestIncomeExpense,609000000.0
InterestExpenseNonOperating,257000000.0
InterestIncomeNonOperating,866000000.0
OperatingIncome,32972000000.0
OperatingExpense,11329000000.0
ResearchAndDevelopment,8675000000.0
SellingGeneralAndAdministration,2654000000.0
GrossProfit,44301000000.0
CostOfRevenue,16621000000.0
TotalRevenue,60922000000.0
OperatingRevenue,60922000000.0
