,2023-12-31
TreasurySharesNumber,712765000.0
OrdinarySharesNumber,2407078000.0
ShareIssued,3119843000.0
NetDebt,7473000000.0
TotalDebt,29332000000.0
TangibleBookValue,-1959000000.0
InvestedCapital,98106000000.0
WorkingCapital,7213000000.0
NetTangibleAssets,-1959000000.0
CommonStockEquity,68774000000.0
TotalCapitalization,94655000000.0
TotalEquityGrossMinorityInterest,68774000000.0
StockholdersEquity,68774000000.0
GainsLossesNotAffectingRetainedEarnings,-12527000000.0
OtherEquityAdjustments,-12527000000.0
TreasuryStock,75662000000.0
RetainedEarnings,153843000000.0
AdditionalPaidInCapital,153843000000.0
CapitalStock,3120000000.0
CommonStock,3120000000.0
PreferredStock,0.0
TotalLiabilitiesNetMinorityInterest,98784000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,52502000000.0
OtherNonCurrentLiabilities,13398000000.0
LiabilitiesHeldforSaleNonCurrent,0.0
EmployeeBenefits,7149000000.0
TradeandOtherPayablesNonCurrent,2881000000.0
NonCurrentDeferredLiabilities,3193000000.0
NonCurrentDeferredTaxesLiabilities,3193000000.0
LongTermDebtAndCapitalLeaseObligation,25881000000.0
LongTermDebt,25881000000.0
CurrentLiabilities,46282000000.0
OtherCurrentLiabilities,
CurrentDebtAndCapitalLeaseObligation,3451000000.0
CurrentDebt,3451000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,3993000000.0
PayablesAndAccruedExpenses,38838000000.0
CurrentAccruedExpenses,26213000000.0
Payables,12625000000.0
TotalTaxPayable,2993000000.0
IncomeTaxPayable,2993000000.0
AccountsPayable,9632000000.0
TotalAssets,167558000000.0
TotalNonCurrentAssets,114063000000.0
OtherNonCurrentAssets,14153000000.0
NonCurrentDeferredAssets,9279000000.0
NonCurrentDeferredTaxesAssets,9279000000.0
GoodwillAndOtherIntangibleAssets,70733000000.0
OtherIntangibleAssets,34175000000.0
Goodwill,36558000000.0
NetPPE,19898000000.0
AccumulatedDepreciation,-27878000000.0
GrossPPE,47776000000.0
ConstructionInProgress,5627000000.0
MachineryFurnitureEquipment,28979000000.0
BuildingsAndImprovements,12375000000.0
LandAndImprovements,795000000.0
Properties,0.0
CurrentAssets,53495000000.0
OtherCurrentAssets,
AssetsHeldForSaleCurrent,0.0
PrepaidAssets,
Inventory,11181000000.0
FinishedGoods,6874000000.0
WorkInProcess,1952000000.0
RawMaterials,2355000000.0
Receivables,19387000000.0
OtherReceivables,4514000000.0
AccountsReceivable,14873000000.0
AllowanceForDoubtfulAccountsReceivable,-166000000.0
GrossAccountsReceivable,15039000000.0
CashCashEquivalentsAndShortTermInvestments,22927000000.0
OtherShortTermInvestments,1068000000.0
CashAndCashEquivalents,21859000000.0
CashEquivalents,18519000000.0
CashFinancial,3340000000.0
