,2023-12-31
TaxEffectOfUnusualItems,-18105000.0
TaxRateForCalcs,0.213
NormalizedEBITDA,15790000000.0
TotalUnusualItems,-85000000.0
TotalUnusualItemsExcludingGoodwill,-85000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,10335000000.0
ReconciledDepreciation,2144000000.0
ReconciledCostOfRevenue,43797000000.0
EBITDA,15705000000.0
EBIT,13561000000.0
NetInterestIncome,-17000000.0
InterestExpense,511000000.0
InterestIncome,494000000.0
NormalizedIncome,10401895000.0
NetIncomeFromContinuingAndDiscontinuedOperation,10335000000.0
TotalExpenses,54094000000.0
TotalOperatingIncomeAsReported,12966000000.0
DilutedAverageShares,513600000.0
BasicAverageShares,510600000.0
DilutedEPS,20.12
BasicEPS,20.24
DilutedNIAvailtoComStockholders,10335000000.0
NetIncomeCommonStockholders,10335000000.0
NetIncome,10335000000.0
MinorityInterests,3000000.0
NetIncomeIncludingNoncontrollingInterests,10332000000.0
NetIncomeContinuousOperations,10332000000.0
EarningsFromEquityInterestNetOfTax,63000000.0
TaxProvision,2781000000.0
PretaxIncome,13050000000.0
OtherIncomeExpense,101000000.0
OtherNonOperatingIncomeExpenses,186000000.0
SpecialIncomeCharges,0.0
ImpairmentOfCapitalAssets,0.0
GainOnSaleOfSecurity,-85000000.0
NetNonOperatingInterestIncomeExpense,-17000000.0
InterestExpenseNonOperating,511000000.0
InterestIncomeNonOperating,494000000.0
OperatingIncome,12966000000.0
OperatingExpense,10297000000.0
OtherOperatingExpenses,1818000000.0
ResearchAndDevelopment,2108000000.0
SellingGeneralAndAdministration,6371000000.0
GrossProfit,23263000000.0
CostOfRevenue,43797000000.0
TotalRevenue,67060000000.0
OperatingRevenue,67060000000.0
