Unnamed: 0,2023-12-31
TreasurySharesNumber,2732000000.0
OrdinarySharesNumber,4308000000.0
ShareIssued,7040000000.0
NetDebt,32698000000.0
TotalDebt,42064000000.0
TangibleBookValue,-7282000000.0
InvestedCapital,68005000000.0
WorkingCapital,3161000000.0
NetTangibleAssets,-7282000000.0
CommonStockEquity,25941000000.0
TotalCapitalization,61488000000.0
TotalEquityGrossMinorityInterest,27480000000.0
MinorityInterest,1539000000.0
StockholdersEquity,25941000000.0
GainsLossesNotAffectingRetainedEarnings,-14275000000.0
OtherEquityAdjustments,-154000000.0
ForeignCurrencyTranslationAdjustments,-12726000000.0
MinimumPensionLiabilities,-1394000000.0
UnrealizedGainLoss,-1000000.0
TreasuryStock,54535000000.0
RetainedEarnings,73782000000.0
AdditionalPaidInCapital,19209000000.0
CapitalStock,1760000000.0
CommonStock,1760000000.0
TotalLiabilitiesNetMinorityInterest,70223000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,46652000000.0
OtherNonCurrentLiabilities,8466000000.0
NonCurrentDeferredLiabilities,2639000000.0
NonCurrentDeferredTaxesLiabilities,2639000000.0
LongTermDebtAndCapitalLeaseObligation,35547000000.0
LongTermDebt,35547000000.0
CurrentLiabilities,23571000000.0
CurrentDebtAndCapitalLeaseObligation,6517000000.0
CurrentDebt,6517000000.0
OtherCurrentBorrowings,1960000000.0
LineOfCredit,348000000.0
CommercialPaper,4209000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,1394000000.0
PayablesAndAccruedExpenses,15660000000.0
CurrentAccruedExpenses,8501000000.0
Payables,7159000000.0
OtherPayable,
TotalTaxPayable,1569000000.0
IncomeTaxPayable,1569000000.0
AccountsPayable,5590000000.0
TotalAssets,97703000000.0
TotalNonCurrentAssets,70971000000.0
OtherNonCurrentAssets,7162000000.0
NonCurrentDeferredAssets,1561000000.0
NonCurrentDeferredTaxesAssets,1561000000.0
InvestmentsAndAdvances,19789000000.0
OtherInvestments,118000000.0
LongTermEquityInvestment,19671000000.0
GoodwillAndOtherIntangibleAssets,33223000000.0
OtherIntangibleAssets,14865000000.0
Goodwill,18358000000.0
NetPPE,9236000000.0
AccumulatedDepreciation,-9233000000.0
GrossPPE,18469000000.0
MachineryFurnitureEquipment,13593000000.0
BuildingsAndImprovements,4647000000.0
LandAndImprovements,229000000.0
Properties,0.0
CurrentAssets,26732000000.0
OtherCurrentAssets,5235000000.0
PrepaidAssets,
Inventory,4424000000.0
OtherInventories,357000000.0
FinishedGoods,1449000000.0
RawMaterials,2618000000.0
Receivables,3410000000.0
AccountsReceivable,3410000000.0
AllowanceForDoubtfulAccountsReceivable,-502000000.0
GrossAccountsReceivable,3912000000.0
CashCashEquivalentsAndShortTermInvestments,13663000000.0
OtherShortTermInvestments,4297000000.0
CashAndCashEquivalents,9366000000.0
FreeCashFlow,9747000000.0
RepurchaseOfCapitalStock,-2289000000.0
RepaymentOfDebt,-5034000000.0
IssuanceOfDebt,6891000000.0
IssuanceOfCapitalStock,539000000.0
CapitalExpenditure,-1852000000.0
EndCashPosition,9692000000.0
BeginningCashPosition,9825000000.0
EffectOfExchangeRateChanges,-73000000.0
ChangesInCash,-60000000.0
FinancingCashFlow,-8310000000.0
CashFlowFromContinuingFinancingActivities,-8310000000.0
NetOtherFinancingCharges,-465000000.0
CashDividendsPaid,-7952000000.0
CommonStockDividendPaid,-7952000000.0
NetCommonStockIssuance,-1750000000.0
CommonStockPayments,-2289000000.0
CommonStockIssuance,539000000.0
NetIssuancePaymentsOfDebt,1857000000.0
NetLongTermDebtIssuance,1857000000.0
LongTermDebtPayments,-5034000000.0
LongTermDebtIssuance,6891000000.0
InvestingCashFlow,-3349000000.0
CashFlowFromContinuingInvestingActivities,-3349000000.0
NetOtherInvestingChanges,405000000.0
NetInvestmentPurchaseAndSale,-2344000000.0
SaleOfInvestment,4354000000.0
PurchaseOfInvestment,-6698000000.0
NetBusinessPurchaseAndSale,368000000.0
SaleOfBusiness,430000000.0
PurchaseOfBusiness,-62000000.0
NetPPEPurchaseAndSale,-1778000000.0
SaleOfPPE,74000000.0
PurchaseOfPPE,-1852000000.0
OperatingCashFlow,11599000000.0
CashFlowFromContinuingOperatingActivities,11599000000.0
ChangeInWorkingCapital,-846000000.0
ChangeInOtherWorkingCapital,
ChangeInOtherCurrentLiabilities,-187000000.0
ChangeInPayablesAndAccruedExpense,263000000.0
ChangeInPayable,263000000.0
ChangeInAccountPayable,841000000.0
ChangeInTaxPayable,-578000000.0
ChangeInIncomeTaxPayable,-578000000.0
ChangeInPrepaidAssets,-323000000.0
ChangeInInventory,-597000000.0
ChangeInReceivables,-2000000.0
ChangesInAccountReceivables,-2000000.0
OtherNonCashItems,1206000000.0
StockBasedCompensation,254000000.0
DeferredTax,-2000000.0
DeferredIncomeTax,-2000000.0
DepreciationAmortizationDepletion,1128000000.0
DepreciationAndAmortization,1128000000.0
OperatingGainsLosses,-844000000.0
EarningsLossesFromEquityInvestments,-1019000000.0
NetForeignCurrencyExchangeGainLoss,175000000.0
NetIncomeFromContinuingOperations,10703000000.0
TaxEffectOfUnusualItems,-195750000.0
TaxRateForCalcs,0.174
NormalizedEBITDA,16732000000.0
TotalUnusualItems,-1125000000.0
TotalUnusualItemsExcludingGoodwill,-1125000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,10714000000.0
ReconciledDepreciation,1128000000.0
ReconciledCostOfRevenue,17407000000.0
EBITDA,15607000000.0
EBIT,14479000000.0
NetInterestIncome,-620000000.0
InterestExpense,1527000000.0
InterestIncome,907000000.0
NormalizedIncome,11643250000.0
NetIncomeFromContinuingAndDiscontinuedOperation,10714000000.0
TotalExpenses,32671000000.0
TotalOperatingIncomeAsReported,11311000000.0
DilutedAverageShares,4339000000.0
BasicAverageShares,4323000000.0
DilutedEPS,2.47
BasicEPS,2.48
DilutedNIAvailtoComStockholders,10714000000.0
NetIncomeCommonStockholders,10714000000.0
NetIncome,10714000000.0
MinorityInterests,11000000.0
NetIncomeIncludingNoncontrollingInterests,10703000000.0
NetIncomeContinuousOperations,10703000000.0
TaxProvision,2249000000.0
PretaxIncome,12952000000.0
OtherIncomeExpense,489000000.0
OtherNonOperatingIncomeExpenses,-77000000.0
SpecialIncomeCharges,-1310000000.0
GainOnSaleOfPPE,-35000000.0
GainOnSaleOfBusiness,59000000.0
OtherSpecialCharges,8000000.0
WriteOff,39000000.0
ImpairmentOfCapitalAssets,
RestructuringAndMergernAcquisition,1322000000.0
EarningsFromEquityInterest,1691000000.0
GainOnSaleOfSecurity,185000000.0
NetNonOperatingInterestIncomeExpense,-620000000.0
InterestExpenseNonOperating,1527000000.0
InterestIncomeNonOperating,907000000.0
OperatingIncome,13083000000.0
OperatingExpense,14151000000.0
