Unnamed: 0,2023-12-31
OrdinarySharesNumber,924000000.0
ShareIssued,924000000.0
NetDebt,37110000000.0
TotalDebt,62537000000.0
TangibleBookValue,-30170000000.0
InvestedCapital,151293000000.0
WorkingCapital,-20617000000.0
NetTangibleAssets,-30170000000.0
CommonStockEquity,88756000000.0
TotalCapitalization,147019000000.0
TotalEquityGrossMinorityInterest,98919000000.0
MinorityInterest,10163000000.0
StockholdersEquity,88756000000.0
GainsLossesNotAffectingRetainedEarnings,-7027000000.0
OtherEquityAdjustments,-7027000000.0
RetainedEarnings,95774000000.0
AdditionalPaidInCapital,
CapitalStock,9000000.0
CommonStock,9000000.0
PreferredStock,0.0
TotalLiabilitiesNetMinorityInterest,174801000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,75747000000.0
OtherNonCurrentLiabilities,14463000000.0
PreferredSecuritiesOutsideStockEquity,
NonCurrentDeferredLiabilities,3021000000.0
NonCurrentDeferredTaxesLiabilities,3021000000.0
LongTermDebtAndCapitalLeaseObligation,58263000000.0
LongTermDebt,58263000000.0
CurrentLiabilities,99054000000.0
OtherCurrentLiabilities,27072000000.0
CurrentDeferredLiabilities,3355000000.0
CurrentDeferredRevenue,3355000000.0
CurrentDebtAndCapitalLeaseObligation,4274000000.0
CurrentDebt,4274000000.0
PayablesAndAccruedExpenses,64353000000.0
Payables,64353000000.0
AccountsPayable,64353000000.0
TotalAssets,273720000000.0
TotalNonCurrentAssets,195283000000.0
OtherNonCurrentAssets,17298000000.0
InvestmentsAndAdvances,47609000000.0
GoodwillAndOtherIntangibleAssets,118926000000.0
OtherIntangibleAssets,15194000000.0
Goodwill,103732000000.0
NetPPE,11450000000.0
AccumulatedDepreciation,-7039000000.0
GrossPPE,18489000000.0
MachineryFurnitureEquipment,12204000000.0
BuildingsAndImprovements,5573000000.0
LandAndImprovements,712000000.0
Properties,0.0
CurrentAssets,78437000000.0
OtherCurrentAssets,9839000000.0
PrepaidAssets,
Receivables,38970000000.0
OtherReceivables,17694000000.0
AccountsReceivable,21276000000.0
AllowanceForDoubtfulAccountsReceivable,-1000000000.0
GrossAccountsReceivable,22276000000.0
CashCashEquivalentsAndShortTermInvestments,29628000000.0
OtherShortTermInvestments,4201000000.0
CashAndCashEquivalents,25427000000.0
FreeCashFlow,25682000000.0
RepurchaseOfCapitalStock,-8000000000.0
RepaymentOfDebt,-2125000000.0
IssuanceOfDebt,6394000000.0
IssuanceOfCapitalStock,1353000000.0
CapitalExpenditure,-3386000000.0
InterestPaidSupplementalData,3035000000.0
IncomeTaxPaidSupplementalData,6078000000.0
EndCashPosition,25427000000.0
BeginningCashPosition,23365000000.0
EffectOfExchangeRateChanges,97000000.0
ChangesInCash,1965000000.0
FinancingCashFlow,-11529000000.0
CashFlowFromContinuingFinancingActivities,-11529000000.0
NetOtherFinancingCharges,-2401000000.0
CashDividendsPaid,-6761000000.0
CommonStockDividendPaid,-6761000000.0
NetCommonStockIssuance,-6647000000.0
CommonStockPayments,-8000000000.0
CommonStockIssuance,1353000000.0
NetIssuancePaymentsOfDebt,4280000000.0
NetShortTermDebtIssuance,11000000.0
NetLongTermDebtIssuance,4269000000.0
LongTermDebtPayments,-2125000000.0
LongTermDebtIssuance,6394000000.0
InvestingCashFlow,-15574000000.0
CashFlowFromContinuingInvestingActivities,-15574000000.0
NetOtherInvestingChanges,-275000000.0
NetInvestmentPurchaseAndSale,-1777000000.0
SaleOfInvestment,16537000000.0
PurchaseOfInvestment,-18314000000.0
NetBusinessPurchaseAndSale,-10136000000.0
PurchaseOfBusiness,-10136000000.0
NetPPEPurchaseAndSale,-3386000000.0
PurchaseOfPPE,-3386000000.0
OperatingCashFlow,29068000000.0
CashFlowFromContinuingOperatingActivities,29068000000.0
ChangeInWorkingCapital,1643000000.0
ChangeInOtherWorkingCapital,203000000.0
ChangeInOtherCurrentLiabilities,
ChangeInOtherCurrentAssets,-2444000000.0
ChangeInPayablesAndAccruedExpense,6998000000.0
ChangeInPayable,6998000000.0
ChangeInAccountPayable,3516000000.0
ChangeInReceivables,-3114000000.0
ChangesInAccountReceivables,-3114000000.0
OtherNonCashItems,-505000000.0
StockBasedCompensation,1059000000.0
DeferredTax,-245000000.0
DeferredIncomeTax,-245000000.0
DepreciationAmortizationDepletion,3972000000.0
DepreciationAndAmortization,3972000000.0
NetIncomeFromContinuingOperations,23144000000.0
TaxEffectOfUnusualItems,838245000.0
