Unnamed: 0,2024-01-31
OrdinarySharesNumber,8054000001.0
ShareIssued,8054000001.0
NetDebt,30590000000.0
TotalDebt,61321000000.0
TangibleBookValue,55748000000.0
InvestedCapital,124318000000.0
WorkingCapital,-15538000000.0
NetTangibleAssets,55748000000.0
CapitalLeaseObligations,20864000000.0
CommonStockEquity,83861000000.0
TotalCapitalization,119993000000.0
TotalEquityGrossMinorityInterest,90571000000.0
MinorityInterest,6710000000.0
StockholdersEquity,83861000000.0
GainsLossesNotAffectingRetainedEarnings,-11302000000.0
OtherEquityAdjustments,-801000000.0
ForeignCurrencyTranslationAdjustments,-10483000000.0
MinimumPensionLiabilities,-18000000.0
UnrealizedGainLoss,
RetainedEarnings,89814000000.0
AdditionalPaidInCapital,4544000000.0
CapitalStock,805000000.0
CommonStock,805000000.0
TotalLiabilitiesNetMinorityInterest,161828000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,69413000000.0
OtherNonCurrentLiabilities,14629000000.0
NonCurrentDeferredLiabilities,
NonCurrentDeferredTaxesLiabilities,
LongTermDebtAndCapitalLeaseObligation,54784000000.0
LongTermCapitalLeaseObligation,18652000000.0
LongTermDebt,36132000000.0
CurrentLiabilities,92415000000.0
OtherCurrentLiabilities,
CurrentDeferredLiabilities,2664000000.0
CurrentDeferredRevenue,2664000000.0
CurrentDebtAndCapitalLeaseObligation,6537000000.0
CurrentCapitalLeaseObligation,2212000000.0
CurrentDebt,4325000000.0
OtherCurrentBorrowings,4325000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,
PayablesAndAccruedExpenses,83214000000.0
CurrentAccruedExpenses,22636000000.0
Payables,60578000000.0
TotalTaxPayable,3766000000.0
IncomeTaxPayable,307000000.0
AccountsPayable,56812000000.0
TotalAssets,252399000000.0
TotalNonCurrentAssets,175522000000.0
OtherNonCurrentAssets,17071000000.0
GoodwillAndOtherIntangibleAssets,28113000000.0
Goodwill,28113000000.0
NetPPE,130338000000.0
AccumulatedDepreciation,-109049000000.0
GrossPPE,239387000000.0
ConstructionInProgress,13390000000.0
OtherProperties,19528000000.0
MachineryFurnitureEquipment,75140000000.0
BuildingsAndImprovements,111767000000.0
LandAndImprovements,19562000000.0
Properties,0.0
CurrentAssets,76877000000.0
OtherCurrentAssets,3322000000.0
PrepaidAssets,
Inventory,54892000000.0
Receivables,8796000000.0
AccountsReceivable,8796000000.0
CashCashEquivalentsAndShortTermInvestments,9867000000.0
CashAndCashEquivalents,9867000000.0
FreeCashFlow,15120000000.0
RepurchaseOfCapitalStock,-2779000000.0
RepaymentOfDebt,-4217000000.0
IssuanceOfDebt,4967000000.0
CapitalExpenditure,-20606000000.0
InterestPaidSupplementalData,2519000000.0
IncomeTaxPaidSupplementalData,5879000000.0
EndCashPosition,9935000000.0
OtherCashAdjustmentOutsideChangeinCash,0.0
BeginningCashPosition,8841000000.0
EffectOfExchangeRateChanges,69000000.0
ChangesInCash,1025000000.0
FinancingCashFlow,-13414000000.0
CashFlowFromContinuingFinancingActivities,-13414000000.0
NetOtherFinancingCharges,-5757000000.0
CashDividendsPaid,-6140000000.0
CommonStockDividendPaid,-6140000000.0
NetCommonStockIssuance,-2779000000.0
CommonStockPayments,-2779000000.0
NetIssuancePaymentsOfDebt,1262000000.0
NetShortTermDebtIssuance,512000000.0
ShortTermDebtPayments,
NetLongTermDebtIssuance,750000000.0
LongTermDebtPayments,-4217000000.0
LongTermDebtIssuance,4967000000.0
InvestingCashFlow,-21287000000.0
CashFlowFromContinuingInvestingActivities,-21287000000.0
NetOtherInvestingChanges,-1057000000.0
NetBusinessPurchaseAndSale,126000000.0
SaleOfBusiness,135000000.0
PurchaseOfBusiness,-9000000.0
NetPPEPurchaseAndSale,-20356000000.0
SaleOfPPE,250000000.0
PurchaseOfPPE,-20606000000.0
OperatingCashFlow,35726000000.0
CashFlowFromContinuingOperatingActivities,35726000000.0
ChangeInWorkingCapital,1943000000.0
ChangeInPayablesAndAccruedExpense,723000000.0
ChangeInAccruedExpense,-1324000000.0
ChangeInPayable,2047000000.0
ChangeInAccountPayable,2515000000.0
ChangeInTaxPayable,-468000000.0
ChangeInIncomeTaxPayable,-468000000.0
ChangeInInventory,2017000000.0
ChangeInReceivables,-797000000.0
OtherNonCashItems,2642000000.0
UnrealizedGainLossOnInvestmentSecurities,
DeferredTax,-175000000.0
DeferredIncomeTax,-175000000.0
