Unnamed: 0,2023-01-31
TreasurySharesNumber,
OrdinarySharesNumber,24661365720.0
ShareIssued,24661365720.0
NetDebt,7564000000.0
TotalDebt,12031000000.0
TangibleBookValue,16053000000.0
InvestedCapital,33054000000.0
WorkingCapital,16510000000.0
NetTangibleAssets,16053000000.0
CapitalLeaseObligations,1078000000.0
CommonStockEquity,22101000000.0
TotalCapitalization,31804000000.0
TotalEquityGrossMinorityInterest,22101000000.0
StockholdersEquity,22101000000.0
GainsLossesNotAffectingRetainedEarnings,-43000000.0
OtherEquityAdjustments,-43000000.0
TreasuryStock,
RetainedEarnings,10171000000.0
AdditionalPaidInCapital,11971000000.0
CapitalStock,2000000.0
CommonStock,2000000.0
PreferredStock,0.0
TotalLiabilitiesNetMinorityInterest,19081000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,12518000000.0
OtherNonCurrentLiabilities,63000000.0
EmployeeBenefits,
TradeandOtherPayablesNonCurrent,1385000000.0
NonCurrentDeferredLiabilities,465000000.0
NonCurrentDeferredRevenue,218000000.0
NonCurrentDeferredTaxesLiabilities,247000000.0
LongTermDebtAndCapitalLeaseObligation,10605000000.0
LongTermCapitalLeaseObligation,902000000.0
LongTermDebt,9703000000.0
CurrentLiabilities,6563000000.0
OtherCurrentLiabilities,69000000.0
CurrentDeferredLiabilities,354000000.0
CurrentDeferredRevenue,354000000.0
CurrentDebtAndCapitalLeaseObligation,1426000000.0
CurrentCapitalLeaseObligation,176000000.0
CurrentDebt,1250000000.0
OtherCurrentBorrowings,1250000000.0
CurrentProvisions,108000000.0
PayablesAndAccruedExpenses,4606000000.0
CurrentAccruedExpenses,2946000000.0
InterestPayable,
Payables,1660000000.0
TotalTaxPayable,467000000.0
AccountsPayable,1193000000.0
TotalAssets,41182000000.0
TotalNonCurrentAssets,18109000000.0
OtherNonCurrentAssets,145000000.0
NonCurrentPrepaidAssets,3376000000.0
NonCurrentDeferredAssets,3396000000.0
NonCurrentDeferredTaxesAssets,3396000000.0
InvestmentsAndAdvances,299000000.0
OtherInvestments,299000000.0
GoodwillAndOtherIntangibleAssets,6048000000.0
OtherIntangibleAssets,1676000000.0
Goodwill,4372000000.0
NetPPE,4845000000.0
AccumulatedDepreciation,-2694000000.0
GrossPPE,7539000000.0
Leases,
ConstructionInProgress,382000000.0
OtherProperties,1038000000.0
MachineryFurnitureEquipment,4303000000.0
BuildingsAndImprovements,1598000000.0
LandAndImprovements,218000000.0
Properties,0.0
CurrentAssets,23073000000.0
OtherCurrentAssets,791000000.0
PrepaidAssets,
Inventory,5159000000.0
FinishedGoods,2263000000.0
WorkInProcess,466000000.0
RawMaterials,2430000000.0
Receivables,3827000000.0
AccountsReceivable,3827000000.0
AllowanceForDoubtfulAccountsReceivable,
GrossAccountsReceivable,
CashCashEquivalentsAndShortTermInvestments,13296000000.0
OtherShortTermInvestments,9907000000.0
CashAndCashEquivalents,3389000000.0
FreeCashFlow,3808000000.0
RepurchaseOfCapitalStock,-10039000000.0
RepaymentOfDebt,0.0
IssuanceOfDebt,0.0
CapitalExpenditure,-1833000000.0
InterestPaidSupplementalData,254000000.0
IncomeTaxPaidSupplementalData,1404000000.0
EndCashPosition,3389000000.0
BeginningCashPosition,1990000000.0
ChangesInCash,1399000000.0
FinancingCashFlow,-11617000000.0
CashFlowFromContinuingFinancingActivities,-11617000000.0
NetOtherFinancingCharges,-1535000000.0
ProceedsFromStockOptionExercised,355000000.0
CashDividendsPaid,-398000000.0
CommonStockDividendPaid,-398000000.0
NetCommonStockIssuance,-10039000000.0
CommonStockPayments,-10039000000.0
NetIssuancePaymentsOfDebt,0.0
NetLongTermDebtIssuance,0.0
LongTermDebtPayments,0.0
LongTermDebtIssuance,0.0
InvestingCashFlow,7375000000.0
CashFlowFromContinuingInvestingActivities,7375000000.0
NetInvestmentPurchaseAndSale,9257000000.0
SaleOfInvestment,21231000000.0
PurchaseOfInvestment,-11974000000.0
NetBusinessPurchaseAndSale,-49000000.0
PurchaseOfBusiness,-49000000.0
NetPPEPurchaseAndSale,-1833000000.0
PurchaseOfPPE,-1833000000.0
CapitalExpenditureReported,
OperatingCashFlow,5641000000.0
CashFlowFromContinuingOperatingActivities,5641000000.0
ChangeInWorkingCapital,-2207000000.0
ChangeInOtherWorkingCapital,
ChangeInOtherCurrentLiabilities,252000000.0
ChangeInPayablesAndAccruedExpense,790000000.0
ChangeInAccruedExpense,1341000000.0
ChangeInPayable,-551000000.0
ChangeInAccountPayable,-551000000.0
ChangeInPrepaidAssets,-1517000000.0
ChangeInInventory,-2554000000.0
ChangeInReceivables,822000000.0
ChangesInAccountReceivables,822000000.0
OtherNonCashItems,1346000000.0
StockBasedCompensation,2709000000.0
DeferredTax,-2164000000.0
DeferredIncomeTax,-2164000000.0
DepreciationAmortizationDepletion,1544000000.0
DepreciationAndAmortization,1544000000.0
OperatingGainsLosses,45000000.0
GainLossOnInvestmentSecurities,45000000.0
NetIncomeFromContinuingOperations,4368000000.0
TaxEffectOfUnusualItems,-284130000.0
TaxRateForCalcs,0.21
NormalizedEBITDA,7340000000.0
TotalUnusualItems,-1353000000.0
TotalUnusualItemsExcludingGoodwill,-1353000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,4368000000.0
ReconciledDepreciation,1544000000.0
ReconciledCostOfRevenue,11618000000.0
EBITDA,5987000000.0
EBIT,4443000000.0
NetInterestIncome,5000000.0
InterestExpense,262000000.0
InterestIncome,267000000.0
NormalizedIncome,5436870000.0
NetIncomeFromContinuingAndDiscontinuedOperation,4368000000.0
TotalExpenses,21397000000.0
TotalOperatingIncomeAsReported,4224000000.0
DilutedAverageShares,25070000000.0
BasicAverageShares,24870000000.0
DilutedEPS,0.174
BasicEPS,0.176
DilutedNIAvailtoComStockholders,4368000000.0
NetIncomeCommonStockholders,4368000000.0
NetIncome,4368000000.0
NetIncomeIncludingNoncontrollingInterests,4368000000.0
NetIncomeContinuousOperations,4368000000.0
TaxProvision,-187000000.0
PretaxIncome,4181000000.0
OtherIncomeExpense,-1401000000.0
OtherNonOperatingIncomeExpenses,-48000000.0
SpecialIncomeCharges,-1353000000.0
RestructuringAndMergernAcquisition,1353000000.0
NetNonOperatingInterestIncomeExpense,5000000.0
InterestExpenseNonOperating,262000000.0
InterestIncomeNonOperating,267000000.0
OperatingIncome,5577000000.0
OperatingExpense,9779000000.0
ResearchAndDevelopment,7339000000.0
SellingGeneralAndAdministration,2440000000.0
GrossProfit,15356000000.0
CostOfRevenue,11618000000.0
TotalRevenue,26974000000.0
OperatingRevenue,26974000000.0
