Unnamed: 0,2024-06-30
Properties,0.0
CurrentAssets,159734000000.0
OtherCurrentAssets,26021000000.0
HedgingAssetsCurrent,12000000.0
Inventory,1246000000.0
FinishedGoods,845000000.0
WorkInProcess,7000000.0
RawMaterials,394000000.0
Receivables,56924000000.0
AccountsReceivable,56924000000.0
AllowanceForDoubtfulAccountsReceivable,-830000000.0
GrossAccountsReceivable,57754000000.0
CashCashEquivalentsAndShortTermInvestments,75531000000.0
OtherShortTermInvestments,57216000000.0
CashAndCashEquivalents,18315000000.0
CashEquivalents,6744000000.0
CashFinancial,11571000000.0
FreeCashFlow,74071000000.0
RepurchaseOfCapitalStock,-17254000000.0
RepaymentOfDebt,-29070000000.0
IssuanceOfDebt,29645000000.0
IssuanceOfCapitalStock,2002000000.0
CapitalExpenditure,-44477000000.0
EndCashPosition,18315000000.0
BeginningCashPosition,34704000000.0
EffectOfExchangeRateChanges,-210000000.0
ChangesInCash,-16179000000.0
FinancingCashFlow,-37757000000.0
CashFlowFromContinuingFinancingActivities,-37757000000.0
NetOtherFinancingCharges,-1309000000.0
CashDividendsPaid,-21771000000.0
CommonStockDividendPaid,-21771000000.0
NetCommonStockIssuance,-15252000000.0
CommonStockPayments,-17254000000.0
CommonStockIssuance,2002000000.0
NetIssuancePaymentsOfDebt,575000000.0
NetShortTermDebtIssuance,5250000000.0
ShortTermDebtPayments,
ShortTermDebtIssuance,5250000000.0
NetLongTermDebtIssuance,-4675000000.0
LongTermDebtPayments,-29070000000.0
LongTermDebtIssuance,24395000000.0
InvestingCashFlow,-96970000000.0
CashFlowFromContinuingInvestingActivities,-96970000000.0
NetOtherInvestingChanges,-1298000000.0
NetInvestmentPurchaseAndSale,17937000000.0
SaleOfInvestment,35669000000.0
PurchaseOfInvestment,-17732000000.0
NetBusinessPurchaseAndSale,-69132000000.0
PurchaseOfBusiness,-69132000000.0
NetPPEPurchaseAndSale,-44477000000.0
PurchaseOfPPE,-44477000000.0
OperatingCashFlow,118548000000.0
CashFlowFromContinuingOperatingActivities,118548000000.0
ChangeInWorkingCapital,1824000000.0
ChangeInOtherWorkingCapital,5348000000.0
ChangeInOtherCurrentLiabilities,5616000000.0
ChangeInOtherCurrentAssets,-8465000000.0
ChangeInPayablesAndAccruedExpense,5232000000.0
ChangeInPayable,5232000000.0
ChangeInAccountPayable,3545000000.0
ChangeInTaxPayable,1687000000.0
ChangeInIncomeTaxPayable,1687000000.0
ChangeInInventory,1284000000.0
ChangeInReceivables,-7191000000.0
ChangesInAccountReceivables,-7191000000.0
StockBasedCompensation,10734000000.0
UnrealizedGainLossOnInvestmentSecurities,-146000000.0
AssetImpairmentCharge,206000000.0
DeferredTax,-4738000000.0
DeferredIncomeTax,-4738000000.0
DepreciationAmortizationDepletion,22287000000.0
DepreciationAndAmortization,22287000000.0
Depreciation,22287000000.0
OperatingGainsLosses,245000000.0
GainLossOnInvestmentSecurities,245000000.0
NetIncomeFromContinuingOperations,88136000000.0
TaxEffectOfUnusualItems,-99918000.0
TaxRateForCalcs,0.182
NormalizedEBITDA,133558000000.0
TotalUnusualItems,-549000000.0
TotalUnusualItemsExcludingGoodwill,-549000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,88136000000.0
ReconciledDepreciation,22287000000.0
ReconciledCostOfRevenue,74114000000.0
EBITDA,133009000000.0
EBIT,110722000000.0
NetInterestIncome,222000000.0
InterestExpense,2935000000.0
InterestIncome,3157000000.0
NormalizedIncome,88585082000.0
NetIncomeFromContinuingAndDiscontinuedOperation,88136000000.0
TotalExpenses,135689000000.0
TotalOperatingIncomeAsReported,109433000000.0
DilutedAverageShares,7469000000.0
BasicAverageShares,7431000000.0
DilutedEPS,11.8
BasicEPS,11.86
DilutedNIAvailtoComStockholders,88136000000.0
NetIncomeCommonStockholders,88136000000.0
NetIncome,88136000000.0
NetIncomeIncludingNoncontrollingInterests,88136000000.0
NetIncomeContinuousOperations,88136000000.0
TaxProvision,19651000000.0
PretaxIncome,107787000000.0
OtherIncomeExpense,-1868000000.0
OtherNonOperatingIncomeExpenses,-1319000000.0
SpecialIncomeCharges,-206000000.0
WriteOff,206000000.0
GainOnSaleOfSecurity,-343000000.0
NetNonOperatingInterestIncomeExpense,222000000.0
InterestExpenseNonOperating,2935000000.0
InterestIncomeNonOperating,3157000000.0
OperatingIncome,109433000000.0
OperatingExpense,61575000000.0
ResearchAndDevelopment,29510000000.0
SellingGeneralAndAdministration,32065000000.0
SellingAndMarketingExpense,24456000000.0
GeneralAndAdministrativeExpense,7609000000.0
OtherGandA,7609000000.0
GrossProfit,171008000000.0
CostOfRevenue,74114000000.0
TotalRevenue,245122000000.0
OperatingRevenue,245122000000.0
