Unnamed: 0,2024-12-31
TreasurySharesNumber,263044840.0
OrdinarySharesNumber,749216319.0
ShareIssued,1012261159.0
NetDebt,39824000000.0
TotalDebt,54188000000.0
TangibleBookValue,-13955000000.0
InvestedCapital,49711000000.0
WorkingCapital,30920000000.0
NetTangibleAssets,-13949000000.0
CapitalLeaseObligations,563000000.0
CommonStockEquity,-3914000000.0
PreferredStockEquity,6000000.0
TotalCapitalization,48525000000.0
TotalEquityGrossMinorityInterest,-3914000000.0
MinorityInterest,-6000000.0
StockholdersEquity,-3908000000.0
GainsLossesNotAffectingRetainedEarnings,-10915000000.0
OtherEquityAdjustments,-10915000000.0
ForeignCurrencyTranslationAdjustments,
MinimumPensionLiabilities,
TreasuryStock,32386000000.0
RetainedEarnings,15362000000.0
AdditionalPaidInCapital,18964000000.0
CapitalStock,5067000000.0
CommonStock,5061000000.0
PreferredStock,6000000.0
TotalLiabilitiesNetMinorityInterest,160277000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,63199000000.0
OtherNonCurrentLiabilities,2318000000.0
EmployeeBenefits,8173000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,8173000000.0
NonCurrentDeferredLiabilities,122000000.0
NonCurrentDeferredTaxesLiabilities,122000000.0
LongTermDebtAndCapitalLeaseObligation,52586000000.0
LongTermCapitalLeaseObligation,153000000.0
LongTermDebt,52433000000.0
CurrentLiabilities,97078000000.0
OtherCurrentLiabilities,7634000000.0
CurrentDeferredLiabilities,60333000000.0
CurrentDeferredRevenue,60333000000.0
CurrentDebtAndCapitalLeaseObligation,1602000000.0
CurrentCapitalLeaseObligation,410000000.0
CurrentDebt,1192000000.0
OtherCurrentBorrowings,1192000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,6562000000.0
CurrentProvisions,2133000000.0
PayablesAndAccruedExpenses,18814000000.0
CurrentAccruedExpenses,7450000000.0
InterestPayable,796000000.0
Payables,11364000000.0
TotalTaxPayable,
IncomeTaxPayable,
AccountsPayable,11364000000.0
TotalAssets,156363000000.0
TotalNonCurrentAssets,28365000000.0
OtherNonCurrentAssets,5414000000.0
NonCurrentDeferredAssets,185000000.0
NonCurrentDeferredTaxesAssets,185000000.0
NonCurrentAccountsReceivable,
InvestmentsAndAdvances,999000000.0
GoodwillAndOtherIntangibleAssets,10041000000.0
OtherIntangibleAssets,1957000000.0
Goodwill,8084000000.0
NetPPE,11726000000.0
AccumulatedDepreciation,-22925000000.0
GrossPPE,34651000000.0
ConstructionInProgress,2339000000.0
OtherProperties,314000000.0
MachineryFurnitureEquipment,16660000000.0
BuildingsAndImprovements,14985000000.0
LandAndImprovements,353000000.0
Properties,0.0
CurrentAssets,127998000000.0
OtherCurrentAssets,2965000000.0
Inventory,87550000000.0
FinishedGoods,75192000000.0
WorkInProcess,
RawMaterials,12358000000.0
Receivables,11201000000.0
ReceivablesAdjustmentsAllowances,-92000000.0
OtherReceivables,8576000000.0
AccountsReceivable,2717000000.0
CashCashEquivalentsAndShortTermInvestments,26282000000.0
OtherShortTermInvestments,12481000000.0
CashAndCashEquivalents,13801000000.0
FreeCashFlow,-14398000000.0
RepaymentOfDebt,-8673000000.0
IssuanceOfDebt,10161000000.0
IssuanceOfCapitalStock,23857000000.0
CapitalExpenditure,-2318000000.0
EndCashPosition,13801000000.0
OtherCashAdjustmentOutsideChangeinCash,-21000000.0
BeginningCashPosition,12713000000.0
EffectOfExchangeRateChanges,-47000000.0
ChangesInCash,1156000000.0
FinancingCashFlow,25209000000.0
CashFlowFromContinuingFinancingActivities,25209000000.0
NetOtherFinancingCharges,-136000000.0
ProceedsFromStockOptionExercised,
CashDividendsPaid,
CommonStockDividendPaid,
NetPreferredStockIssuance,5657000000.0
PreferredStockIssuance,5657000000.0
NetCommonStockIssuance,18200000000.0
CommonStockIssuance,18200000000.0
NetIssuancePaymentsOfDebt,1488000000.0
NetLongTermDebtIssuance,1488000000.0
LongTermDebtPayments,-8673000000.0
LongTermDebtIssuance,10161000000.0
InvestingCashFlow,-11973000000.0
CashFlowFromContinuingInvestingActivities,-11973000000.0
NetOtherInvestingChanges,-665000000.0
NetInvestmentPurchaseAndSale,-9113000000.0
SaleOfInvestment,4743000000.0
PurchaseOfInvestment,-13856000000.0
NetBusinessPurchaseAndSale,74000000.0
SaleOfBusiness,124000000.0
PurchaseOfBusiness,-50000000.0
NetIntangiblesPurchaseAndSale,-88000000.0
PurchaseOfIntangibles,-88000000.0
NetPPEPurchaseAndSale,-2181000000.0
SaleOfPPE,49000000.0
PurchaseOfPPE,-2230000000.0
OperatingCashFlow,-12080000000.0
CashFlowFromContinuingOperatingActivities,-12080000000.0
ChangeInWorkingCapital,-8768000000.0
ChangeInOtherWorkingCapital,2745000000.0
ChangeInOtherCurrentLiabilities,-329000000.0
ChangeInOtherCurrentAssets,-16000000.0
ChangeInPayablesAndAccruedExpense,770000000.0
ChangeInAccruedExpense,1563000000.0
ChangeInPayable,-793000000.0
ChangeInAccountPayable,-793000000.0
ChangeInPrepaidAssets,
ChangeInInventory,-12353000000.0
ChangeInReceivables,415000000.0
ChangesInAccountReceivables,-37000000.0
OtherNonCashItems,2129000000.0
StockBasedCompensation,407000000.0
AssetImpairmentCharge,112000000.0
DepreciationAmortizationDepletion,1836000000.0
DepreciationAndAmortization,1836000000.0
OperatingGainsLosses,4033000000.0
GainLossOnInvestmentSecurities,4079000000.0
NetIncomeFromContinuingOperations,-11829000000.0
TaxEffectOfUnusualItems,3627000.0
TaxRateForCalcs,0.031
NormalizedEBITDA,-7766000000.0
TotalUnusualItems,117000000.0
TotalUnusualItemsExcludingGoodwill,117000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-11817000000.0
ReconciledDepreciation,1836000000.0
ReconciledCostOfRevenue,68508000000.0
EBITDA,-7649000000.0
EBIT,-9485000000.0
NetInterestIncome,-2725000000.0
InterestExpense,2725000000.0
NormalizedIncome,-11930373000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-11817000000.0
TotalExpenses,77341000000.0
TotalOperatingIncomeAsReported,-10707000000.0
DilutedAverageShares,646900000.0
BasicAverageShares,646900000.0
DilutedEPS,-18.36
BasicEPS,-18.36
DilutedNIAvailtoComStockholders,-11875000000.0
NetIncomeCommonStockholders,-11875000000.0
PreferredStockDividends,58000000.0
NetIncome,-11817000000.0
MinorityInterests,12000000.0
NetIncomeIncludingNoncontrollingInterests,-11829000000.0
NetIncomeContinuousOperations,-11829000000.0
TaxProvision,-381000000.0
PretaxIncome,-12210000000.0
OtherIncomeExpense,1339000000.0
OtherNonOperatingIncomeExpenses,1222000000.0
SpecialIncomeCharges,46000000.0
GainOnSaleOfPPE,46000000.0
GainOnSaleOfSecurity,71000000.0
NetNonOperatingInterestIncomeExpense,-2725000000.0
InterestExpenseNonOperating,2725000000.0
OperatingIncome,-10824000000.0
OperatingExpense,8833000000.0
ResearchAndDevelopment,3812000000.0
SellingGeneralAndAdministration,5021000000.0
GeneralAndAdministrativeExpense,5021000000.0
OtherGandA,5021000000.0
GrossProfit,-1991000000.0
CostOfRevenue,68508000000.0
TotalRevenue,66517000000.0
OperatingRevenue,66517000000.0
