Unnamed: 0,2023-12-31
TreasurySharesNumber,315517355.0
OrdinarySharesNumber,499377269.0
ShareIssued,814894624.0
NetDebt,30961000000.0
TotalDebt,37878000000.0
TangibleBookValue,13622000000.0
InvestedCapital,57433000000.0
WorkingCapital,12221000000.0
NetTangibleAssets,13622000000.0
CapitalLeaseObligations,-61000000.0
CommonStockEquity,19494000000.0
TotalCapitalization,44027000000.0
TotalEquityGrossMinorityInterest,19503000000.0
MinorityInterest,9000000.0
StockholdersEquity,19494000000.0
GainsLossesNotAffectingRetainedEarnings,-1820000000.0
OtherEquityAdjustments,-1820000000.0
TreasuryStock,36339000000.0
RetainedEarnings,51250000000.0
CapitalStock,6403000000.0
CommonStock,6403000000.0
TotalLiabilitiesNetMinorityInterest,67973000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,33245000000.0
OtherNonCurrentLiabilities,4675000000.0
EmployeeBenefits,4098000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,4098000000.0
LongTermDebtAndCapitalLeaseObligation,24472000000.0
LongTermCapitalLeaseObligation,-61000000.0
LongTermDebt,24533000000.0
CurrentLiabilities,34728000000.0
OtherCurrentLiabilities,3123000000.0
CurrentDeferredLiabilities,1929000000.0
CurrentDeferredRevenue,1929000000.0
CurrentDebtAndCapitalLeaseObligation,13406000000.0
CurrentDebt,13406000000.0
OtherCurrentBorrowings,8763000000.0
CommercialPaper,4069000000.0
CurrentNotesPayable,574000000.0
PayablesAndAccruedExpenses,16270000000.0
CurrentAccruedExpenses,7715000000.0
Payables,8555000000.0
DividendsPayable,649000000.0
AccountsPayable,7906000000.0
TotalAssets,87476000000.0
TotalNonCurrentAssets,40527000000.0
OtherNonCurrentAssets,5257000000.0
NonCurrentDeferredAssets,2816000000.0
NonCurrentDeferredTaxesAssets,2816000000.0
NonCurrentAccountsReceivable,13902000000.0
GoodwillAndOtherIntangibleAssets,5872000000.0
OtherIntangibleAssets,564000000.0
Goodwill,5308000000.0
NetPPE,12680000000.0
