Unnamed: 0,2024-12-31
TreasurySharesNumber,404562753.0
OrdinarySharesNumber,539470303.0
ShareIssued,944033056.0
NetDebt,7444000000.0
TotalDebt,13659000000.0
TangibleBookValue,-3649000000.0
InvestedCapital,16886000000.0
WorkingCapital,4628000000.0
NetTangibleAssets,-3649000000.0
CapitalLeaseObligations,615000000.0
CommonStockEquity,3842000000.0
TotalCapitalization,14967000000.0
TotalEquityGrossMinorityInterest,3894000000.0
MinorityInterest,52000000.0
StockholdersEquity,3842000000.0
GainsLossesNotAffectingRetainedEarnings,-5731000000.0
OtherEquityAdjustments,-5731000000.0
TreasuryStock,34462000000.0
RetainedEarnings,36797000000.0
AdditionalPaidInCapital,7229000000.0
CapitalStock,9000000.0
CommonStock,9000000.0
TotalLiabilitiesNetMinorityInterest,35974000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,24718000000.0
OtherNonCurrentLiabilities,10047000000.0
LiabilitiesHeldforSaleNonCurrent,0.0
EmployeeBenefits,2135000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,1813000000.0
TradeandOtherPayablesNonCurrent,605000000.0
NonCurrentDeferredLiabilities,354000000.0
NonCurrentDeferredTaxesLiabilities,354000000.0
LongTermDebtAndCapitalLeaseObligation,11577000000.0
LongTermCapitalLeaseObligation,452000000.0
LongTermDebt,11125000000.0
CurrentLiabilities,11256000000.0
OtherCurrentLiabilities,4409000000.0
CurrentDeferredLiabilities,15000000.0
CurrentDeferredRevenue,15000000.0
CurrentDebtAndCapitalLeaseObligation,2082000000.0
CurrentCapitalLeaseObligation,163000000.0
CurrentDebt,1919000000.0
OtherCurrentBorrowings,1919000000.0
CommercialPaper,0.0
PensionandOtherPostRetirementBenefitPlansCurrent,256000000.0
PayablesAndAccruedExpenses,4494000000.0
CurrentAccruedExpenses,1319000000.0
Payables,3175000000.0
TotalTaxPayable,515000000.0
IncomeTaxPayable,331000000.0
AccountsPayable,2660000000.0
TotalAssets,39868000000.0
TotalNonCurrentAssets,23984000000.0
OtherNonCurrentAssets,615000000.0
DefinedPensionBenefit,1243000000.0
NonCurrentDeferredAssets,4146000000.0
NonCurrentDeferredTaxesAssets,4146000000.0
NonCurrentAccountsReceivable,31000000.0
InvestmentsAndAdvances,2505000000.0
InvestmentinFinancialAssets,
LongTermEquityInvestment,2505000000.0
GoodwillAndOtherIntangibleAssets,7491000000.0
OtherIntangibleAssets,1210000000.0
Goodwill,6281000000.0
NetPPE,7953000000.0
AccumulatedDepreciation,-16018000000.0
GrossPPE,23971000000.0
ConstructionInProgress,994000000.0
OtherProperties,565000000.0
MachineryFurnitureEquipment,14780000000.0
BuildingsAndImprovements,7432000000.0
LandAndImprovements,200000000.0
Properties,0.0
CurrentAssets,15884000000.0
OtherCurrentAssets,686000000.0
