Unnamed: 0,2024-12-31
TreasurySharesNumber,515000000.0
OrdinarySharesNumber,10593000000.0
ShareIssued,11108000000.0
NetDebt,
TotalDebt,130900000000.0
TangibleBookValue,254294000000.0
InvestedCapital,338593000000.0
WorkingCapital,11436000000.0
NetTangibleAssets,254294000000.0
CapitalLeaseObligations,78277000000.0
CommonStockEquity,285970000000.0
TotalCapitalization,338593000000.0
TotalEquityGrossMinorityInterest,285970000000.0
StockholdersEquity,285970000000.0
GainsLossesNotAffectingRetainedEarnings,-34000000.0
OtherEquityAdjustments,-34000000.0
TreasuryStock,7837000000.0
RetainedEarnings,172866000000.0
AdditionalPaidInCapital,120864000000.0
CapitalStock,111000000.0
CommonStock,111000000.0
PreferredStock,0.0
TotalLiabilitiesNetMinorityInterest,338924000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,159493000000.0
OtherNonCurrentLiabilities,28593000000.0
LongTermDebtAndCapitalLeaseObligation,130900000000.0
LongTermCapitalLeaseObligation,78277000000.0
LongTermDebt,52623000000.0
CurrentLiabilities,179431000000.0
CurrentDeferredLiabilities,18103000000.0
CurrentDeferredRevenue,18103000000.0
PayablesAndAccruedExpenses,161328000000.0
CurrentAccruedExpenses,66965000000.0
Payables,94363000000.0
AccountsPayable,94363000000.0
TotalAssets,624894000000.0
TotalNonCurrentAssets,434027000000.0
OtherNonCurrentAssets,73545000000.0
GoodwillAndOtherIntangibleAssets,31676000000.0
OtherIntangibleAssets,8602000000.0
Goodwill,23074000000.0
NetPPE,328806000000.0
AccumulatedDepreciation,-141390000000.0
GrossPPE,470196000000.0
ConstructionInProgress,46636000000.0
OtherProperties,300521000000.0
MachineryFurnitureEquipment,
LandAndImprovements,
Properties,123039000000.0
CurrentAssets,190867000000.0
Inventory,34214000000.0
InventoriesAdjustmentsAllowances,-3000000000.0
OtherInventories,37214000000.0
FinishedGoods,
Receivables,55451000000.0
AccountsReceivable,55451000000.0
AllowanceForDoubtfulAccountsReceivable,-2000000000.0
GrossAccountsReceivable,57451000000.0
CashCashEquivalentsAndShortTermInvestments,101202000000.0
OtherShortTermInvestments,22423000000.0
CashAndCashEquivalents,78779000000.0
FreeCashFlow,32878000000.0
RepurchaseOfCapitalStock,0.0
RepaymentOfDebt,-16954000000.0
IssuanceOfDebt,5142000000.0
CapitalExpenditure,-82999000000.0
InterestPaidSupplementalData,2364000000.0
IncomeTaxPaidSupplementalData,12308000000.0
EndCashPosition,82312000000.0
BeginningCashPosition,73890000000.0
EffectOfExchangeRateChanges,-1301000000.0
ChangesInCash,9723000000.0
FinancingCashFlow,-11812000000.0
CashFlowFromContinuingFinancingActivities,-11812000000.0
NetOtherFinancingCharges,
NetCommonStockIssuance,0.0
CommonStockPayments,0.0
NetIssuancePaymentsOfDebt,-11812000000.0
NetShortTermDebtIssuance,82000000.0
ShortTermDebtPayments,-5060000000.0
ShortTermDebtIssuance,5142000000.0
NetLongTermDebtIssuance,-11894000000.0
LongTermDebtPayments,-11894000000.0
LongTermDebtIssuance,0.0
InvestingCashFlow,-94342000000.0
CashFlowFromContinuingInvestingActivities,-94342000000.0
NetInvestmentPurchaseAndSale,-9602000000.0
SaleOfInvestment,16403000000.0
PurchaseOfInvestment,-26005000000.0
NetBusinessPurchaseAndSale,-7082000000.0
PurchaseOfBusiness,-7082000000.0
NetPPEPurchaseAndSale,-77658000000.0
SaleOfPPE,5341000000.0
PurchaseOfPPE,-82999000000.0
OperatingCashFlow,115877000000.0
CashFlowFromContinuingOperatingActivities,115877000000.0
ChangeInWorkingCapital,-15541000000.0
ChangeInOtherWorkingCapital,4007000000.0
ChangeInOtherCurrentAssets,-14483000000.0
ChangeInPayablesAndAccruedExpense,68000000.0
ChangeInAccruedExpense,-2904000000.0
ChangeInPayable,2972000000.0
ChangeInAccountPayable,2972000000.0
ChangeInInventory,-1884000000.0
ChangeInReceivables,-3249000000.0
ChangesInAccountReceivables,-3249000000.0
OtherNonCashItems,2012000000.0
StockBasedCompensation,22011000000.0
DeferredTax,-4648000000.0
DeferredIncomeTax,-4648000000.0
DepreciationAmortizationDepletion,52795000000.0
DepreciationAndAmortization,52795000000.0
NetIncomeFromContinuingOperations,59248000000.0
TaxEffectOfUnusualItems,-246971244.935436
TaxRateForCalcs,0.135031
NormalizedEBITDA,125644000000.0
TotalUnusualItems,-1829000000.0
TotalUnusualItemsExcludingGoodwill,-1829000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,59248000000.0
ReconciledDepreciation,52795000000.0
ReconciledCostOfRevenue,513337000000.0
EBITDA,123815000000.0
EBIT,71020000000.0
NetInterestIncome,2271000000.0
InterestExpense,2406000000.0
InterestIncome,4677000000.0
NormalizedIncome,60830028755.06457
NetIncomeFromContinuingAndDiscontinuedOperation,59248000000.0
TotalExpenses,569366000000.0
TotalOperatingIncomeAsReported,68593000000.0
DilutedAverageShares,
BasicAverageShares,
DilutedEPS,
BasicEPS,
DilutedNIAvailtoComStockholders,59248000000.0
NetIncomeCommonStockholders,59248000000.0
NetIncome,59248000000.0
NetIncomeIncludingNoncontrollingInterests,59248000000.0
NetIncomeContinuousOperations,59248000000.0
EarningsFromEquityInterestNetOfTax,-101000000.0
TaxProvision,9265000000.0
PretaxIncome,68614000000.0
OtherIncomeExpense,-2250000000.0
OtherNonOperatingIncomeExpenses,-421000000.0
GainOnSaleOfSecurity,-1829000000.0
NetNonOperatingInterestIncomeExpense,2271000000.0
InterestExpenseNonOperating,2406000000.0
InterestIncomeNonOperating,4677000000.0
OperatingIncome,68593000000.0
OperatingExpense,56029000000.0
OtherOperatingExpenses,763000000.0
ResearchAndDevelopment,
SellingGeneralAndAdministration,55266000000.0
SellingAndMarketingExpense,43907000000.0
GeneralAndAdministrativeExpense,11359000000.0
OtherGandA,11359000000.0
GrossProfit,124622000000.0
CostOfRevenue,513337000000.0
TotalRevenue,637959000000.0
OperatingRevenue,637959000000.0
