Unnamed: 0,2023-09-30
TreasurySharesNumber,0.0
OrdinarySharesNumber,15550061000.0
ShareIssued,15550061000.0
NetDebt,81123000000.0
TotalDebt,111088000000.0
TangibleBookValue,62146000000.0
InvestedCapital,173234000000.0
WorkingCapital,-1742000000.0
NetTangibleAssets,62146000000.0
CapitalLeaseObligations,12842000000.0
CommonStockEquity,62146000000.0
TotalCapitalization,157427000000.0
TotalEquityGrossMinorityInterest,62146000000.0
StockholdersEquity,62146000000.0
GainsLossesNotAffectingRetainedEarnings,-11452000000.0
OtherEquityAdjustments,-11452000000.0
RetainedEarnings,-214000000.0
CapitalStock,73812000000.0
CommonStock,73812000000.0
TotalLiabilitiesNetMinorityInterest,290437000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,145129000000.0
OtherNonCurrentLiabilities,34391000000.0
TradeandOtherPayablesNonCurrent,15457000000.0
LongTermDebtAndCapitalLeaseObligation,95281000000.0
LongTermCapitalLeaseObligation,11267000000.0
LongTermDebt,95281000000.0
CurrentLiabilities,145308000000.0
OtherCurrentLiabilities,50010000000.0
CurrentDeferredLiabilities,8061000000.0
CurrentDeferredRevenue,8061000000.0
CurrentDebtAndCapitalLeaseObligation,15807000000.0
CurrentCapitalLeaseObligation,1575000000.0
CurrentDebt,15807000000.0
OtherCurrentBorrowings,9822000000.0
CommercialPaper,5985000000.0
PayablesAndAccruedExpenses,71430000000.0
Payables,71430000000.0
TotalTaxPayable,8819000000.0
IncomeTaxPayable,8819000000.0
AccountsPayable,62611000000.0
TotalAssets,352583000000.0
TotalNonCurrentAssets,209017000000.0
OtherNonCurrentAssets,46906000000.0
NonCurrentDeferredAssets,17852000000.0
NonCurrentDeferredTaxesAssets,17852000000.0
InvestmentsAndAdvances,100544000000.0
OtherInvestments,
InvestmentinFinancialAssets,100544000000.0
AvailableForSaleSecurities,100544000000.0
NetPPE,43715000000.0
AccumulatedDepreciation,-70884000000.0
GrossPPE,114599000000.0
Leases,12839000000.0
OtherProperties,10661000000.0
MachineryFurnitureEquipment,78314000000.0
LandAndImprovements,23446000000.0
Properties,0.0
CurrentAssets,143566000000.0
OtherCurrentAssets,14695000000.0
Inventory,6331000000.0
Receivables,60985000000.0
OtherReceivables,31477000000.0
AccountsReceivable,29508000000.0
CashCashEquivalentsAndShortTermInvestments,61555000000.0
OtherShortTermInvestments,31590000000.0
CashAndCashEquivalents,29965000000.0
CashEquivalents,1606000000.0
CashFinancial,28359000000.0
FreeCashFlow,99584000000.0
RepurchaseOfCapitalStock,-77550000000.0
RepaymentOfDebt,-11151000000.0
IssuanceOfDebt,5228000000.0
IssuanceOfCapitalStock,
CapitalExpenditure,-10959000000.0
InterestPaidSupplementalData,3803000000.0
IncomeTaxPaidSupplementalData,18679000000.0
EndCashPosition,30737000000.0
BeginningCashPosition,24977000000.0
ChangesInCash,5760000000.0
FinancingCashFlow,-108488000000.0
CashFlowFromContinuingFinancingActivities,-108488000000.0
NetOtherFinancingCharges,-6012000000.0
CashDividendsPaid,-15025000000.0
CommonStockDividendPaid,-15025000000.0
NetCommonStockIssuance,-77550000000.0
CommonStockPayments,-77550000000.0
CommonStockIssuance,
NetIssuancePaymentsOfDebt,-9901000000.0
NetShortTermDebtIssuance,-3978000000.0
NetLongTermDebtIssuance,-5923000000.0
LongTermDebtPayments,-11151000000.0
LongTermDebtIssuance,5228000000.0
InvestingCashFlow,3705000000.0
CashFlowFromContinuingInvestingActivities,3705000000.0
NetOtherInvestingChanges,-1337000000.0
NetInvestmentPurchaseAndSale,16001000000.0
SaleOfInvestment,45514000000.0
PurchaseOfInvestment,-29513000000.0
NetBusinessPurchaseAndSale,
PurchaseOfBusiness,
NetPPEPurchaseAndSale,-10959000000.0
PurchaseOfPPE,-10959000000.0
OperatingCashFlow,110543000000.0
CashFlowFromContinuingOperatingActivities,110543000000.0
ChangeInWorkingCapital,-6577000000.0
ChangeInOtherWorkingCapital,
ChangeInOtherCurrentLiabilities,3031000000.0
ChangeInOtherCurrentAssets,-5684000000.0
ChangeInPayablesAndAccruedExpense,-1889000000.0
ChangeInPayable,-1889000000.0
ChangeInAccountPayable,-1889000000.0
ChangeInInventory,-1618000000.0
ChangeInReceivables,-417000000.0
ChangesInAccountReceivables,-1688000000.0
OtherNonCashItems,-2227000000.0
StockBasedCompensation,10833000000.0
DeferredTax,
DeferredIncomeTax,
DepreciationAmortizationDepletion,11519000000.0
DepreciationAndAmortization,11519000000.0
NetIncomeFromContinuingOperations,96995000000.0
TaxEffectOfUnusualItems,0.0
TaxRateForCalcs,0.147
NormalizedEBITDA,125820000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,96995000000.0
ReconciledDepreciation,11519000000.0
ReconciledCostOfRevenue,214137000000.0
EBITDA,125820000000.0
EBIT,114301000000.0
NetInterestIncome,-183000000.0
InterestExpense,3933000000.0
InterestIncome,3750000000.0
NormalizedIncome,96995000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,96995000000.0
TotalExpenses,268984000000.0
TotalOperatingIncomeAsReported,114301000000.0
DilutedAverageShares,15812547000.0
BasicAverageShares,15744231000.0
DilutedEPS,6.13
BasicEPS,6.16
DilutedNIAvailtoComStockholders,96995000000.0
NetIncomeCommonStockholders,96995000000.0
NetIncome,96995000000.0
NetIncomeIncludingNoncontrollingInterests,96995000000.0
NetIncomeContinuousOperations,96995000000.0
TaxProvision,16741000000.0
PretaxIncome,113736000000.0
OtherIncomeExpense,-565000000.0
OtherNonOperatingIncomeExpenses,-565000000.0
NetNonOperatingInterestIncomeExpense,-183000000.0
InterestExpenseNonOperating,3933000000.0
InterestIncomeNonOperating,3750000000.0
OperatingIncome,114301000000.0
OperatingExpense,54847000000.0
ResearchAndDevelopment,29915000000.0
SellingGeneralAndAdministration,24932000000.0
GrossProfit,169148000000.0
CostOfRevenue,214137000000.0
TotalRevenue,383285000000.0
OperatingRevenue,383285000000.0
